deg_C,relative_humidity,absolute_humidity,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,target
14.4,56.8,1.0007,1255.9,1194.6,682.0,1527.4,1427.8,17.0
23.1,31.1,0.2258,1117.3,365.9,1945.6,608.0,680.1,0.1
10.9,40.3,0.5442,891.0,563.0,1359.9,1141.3,636.5,1.6
27.1,23.8,0.8254,1452.0,1198.1,826.6,1834.4,1432.6,14.5
3.9,54.2,0.4568,1080.5,934.2,826.8,1069.1,1196.9,8.6
7.4,38.1,0.4195,1113.4,1117.9,642.6,1303.8,1237.5,17.7
7.0,44.2,0.4613,1181.4,1131.0,680.9,1108.7,1311.0,12.1
10.7,53.6,0.7325,919.2,678.0,891.5,1007.0,730.1,4.5
24.5,46.5,1.4492,1094.9,883.5,980.5,1696.5,918.7,8.2
20.2,43.7,1.1608,813.1,794.6,944.5,1401.4,850.8,4.7
12.3,79.1,1.1596,1026.9,730.6,941.9,1432.6,842.0,5.3
20.8,53.9,1.4015,1171.8,1187.3,536.7,1627.1,1314.0,17.3
21.1,46.7,1.1389,943.8,866.6,969.2,1536.5,794.6,7.3
29.1,40.4,1.7324,1254.0,1213.8,655.0,1843.2,1556.1,16.8
28.1,27.5,1.0715,866.9,779.0,999.9,1214.1,594.7,4.9
37.7,33.4,1.8697,987.0,764.0,898.0,1531.6,595.9,4.9
14.7,55.2,1.0026,1511.5,1572.0,463.8,1863.4,2181.5,27.7
17.5,49.8,1.0655,850.6,586.0,1307.3,1456.4,526.2,2.1
19.4,50.9,1.0397,1457.4,1358.3,577.0,1978.7,1507.0,23.0
24.3,30.0,0.9508,922.5,882.7,899.9,1458.2,833.3,8.6
18.9,77.8,1.5701,1069.0,949.6,722.4,1402.4,1064.9,9.0
21.7,43.0,1.1521,896.8,926.6,975.4,1497.4,844.0,7.8
20.0,26.3,0.6162,878.9,651.8,1376.9,1159.3,402.6,3.1
18.3,62.3,1.325,1340.3,1196.0,651.4,1931.9,1296.5,14.7
9.6,35.4,0.4172,1309.4,1128.6,604.0,1298.9,1624.3,15.8
19.0,81.1,1.9195,1061.6,712.0,928.3,1467.1,890.5,4.2
35.4,24.8,1.2915,1058.4,985.2,669.1,1618.7,827.1,11.9
12.7,71.7,1.0464,1122.5,1178.9,606.2,1601.4,1276.0,17.8
18.7,63.6,1.4039,1388.6,1303.7,578.7,1945.0,1353.0,21.0
25.4,45.9,1.5751,1085.7,790.5,847.6,1544.4,754.8,6.7
14.3,56.8,0.8351,1160.5,923.4,785.8,1561.2,1252.2,8.6
7.3,88.6,0.8808,789.4,529.2,1539.2,1307.3,417.0,1.6
16.9,52.7,0.9286,1160.0,1382.1,608.6,1948.4,1240.7,22.3
17.5,61.1,1.2903,974.4,893.8,953.7,1727.6,857.5,8.6
21.2,30.2,0.7262,923.1,743.0,1080.1,1296.5,748.4,5.2
8.9,52.9,0.6276,928.0,754.5,1051.0,999.6,643.9,4.4
10.7,50.0,0.6654,1221.2,946.6,922.0,1514.7,1076.0,8.3
18.2,45.3,0.9425,1124.2,1036.9,842.1,1578.2,1195.7,10.0
23.3,77.4,1.9817,1240.0,1124.0,570.4,1969.1,1332.4,13.3
8.4,86.8,0.9372,1073.8,645.8,863.3,1055.6,675.2,3.5
19.6,49.1,1.0702,1267.0,1044.5,809.8,1774.8,1365.8,12.7
33.9,23.1,1.2765,1096.2,994.6,710.9,1505.8,838.3,12.1
26.6,23.3,0.8283,1096.0,1176.4,678.4,1648.5,1396.9,18.0
30.4,24.1,1.0816,940.4,1042.0,887.0,1656.8,857.0,11.1
16.1,31.3,0.568,1126.1,1004.7,923.1,1447.5,786.0,9.5
19.6,40.3,0.9597,802.6,677.0,1213.0,1298.9,481.7,4.4
19.5,33.9,0.7566,1149.6,1010.5,793.5,1644.4,1222.0,11.9
12.3,82.7,1.1381,1236.9,857.3,651.0,1288.3,1115.9,6.8
19.7,44.1,0.9703,686.3,544.4,1449.4,1319.9,443.6,1.4
36.7,23.4,1.4653,1056.4,948.5,813.0,1660.8,731.9,11.3
15.9,72.6,1.2672,1070.2,886.0,750.5,1402.6,861.2,7.8
23.0,34.1,0.2294,1164.3,404.3,1800.9,624.3,647.2,0.1
8.6,50.6,0.6216,1730.7,1651.2,357.4,1843.4,2364.1,35.3
15.5,52.6,0.9247,1005.9,861.6,1031.7,1612.8,917.3,8.2
18.4,58.7,1.3652,1367.7,1526.7,455.0,1808.8,1815.8,26.0
8.9,44.0,0.5355,781.8,584.0,1209.5,895.6,465.5,1.7
32.8,24.0,1.1649,1119.0,1116.0,800.1,1728.5,930.2,13.2
20.0,45.7,1.1641,887.8,772.1,866.4,1497.6,739.5,5.6
28.5,45.0,1.7344,982.6,836.3,785.1,1652.6,662.6,6.5
14.1,55.8,0.8319,1017.6,829.2,1002.6,1375.5,1110.8,5.9
12.2,69.5,1.0221,1547.7,1227.6,672.0,2101.2,1324.0,18.9
29.2,53.7,2.0691,1008.8,765.2,878.8,1574.1,680.0,5.6
19.9,69.5,1.5184,858.2,735.3,818.0,1332.9,878.1,4.2
25.6,60.3,2.0997,1044.7,889.3,710.4,1785.0,973.1,6.3
16.4,71.7,1.3902,1034.3,964.1,776.9,1512.0,903.4,8.4
11.4,49.4,0.6815,724.1,423.7,1492.5,853.7,374.4,0.5
22.5,42.9,1.1019,1325.6,1276.9,546.4,1797.0,1616.7,23.7
17.2,54.0,1.2076,973.9,926.4,720.1,1771.3,1084.7,9.1
21.8,59.4,1.5902,905.8,703.8,1012.5,1538.6,728.1,3.5
24.4,30.7,0.8968,1508.4,1234.5,734.2,1943.6,1650.3,19.4
24.8,35.0,1.0773,1088.8,1041.6,822.2,1664.7,1163.8,14.1
24.9,52.4,1.546,810.0,664.6,1083.2,1451.6,718.2,2.9
22.0,41.4,1.097,1031.0,898.4,675.2,1373.7,972.2,10.1
18.1,42.7,0.9476,1239.8,901.7,999.6,1573.0,899.2,8.0
15.7,39.7,0.7487,905.5,716.1,1227.5,1265.3,622.2,3.7
9.6,67.9,0.8768,1328.1,1321.6,512.4,1586.9,1344.3,22.3
21.4,50.7,1.4337,929.3,788.6,768.6,1333.9,903.0,4.8
14.8,77.9,1.3527,1408.2,1398.7,550.1,2000.3,1459.1,22.9
14.6,68.6,1.2688,1816.0,1814.0,317.1,2477.2,2193.1,42.6
8.6,78.3,0.9526,967.1,808.0,804.6,1244.2,1003.8,6.0
22.4,35.9,0.9768,1019.2,1009.0,754.6,1560.0,995.9,10.2
20.8,73.3,1.6834,860.0,569.2,1238.7,1354.4,551.0,1.3
20.6,62.0,1.5401,947.6,709.7,801.8,1427.0,897.6,4.9
15.0,78.6,1.3772,1316.0,1253.0,537.5,1797.8,1566.0,18.7
25.2,46.8,1.4913,930.8,743.8,837.1,1396.9,534.8,5.7
39.5,16.5,1.11,1184.7,1115.7,673.6,1678.0,1158.2,13.3
16.8,60.9,1.0941,926.3,738.4,1614.0,1241.1,830.0,3.8
25.1,33.1,0.228,1090.3,397.3,1861.9,569.4,631.0,0.1
9.5,22.2,0.2648,664.3,578.8,1266.2,717.9,490.0,1.4
25.0,46.4,1.4593,1306.0,1364.0,545.0,2094.8,1586.0,21.1
24.5,35.5,0.235,1104.0,412.2,1917.5,607.3,585.2,0.1
24.7,37.8,1.0457,1217.3,874.9,896.9,1636.7,904.0,7.7
25.2,52.2,1.615,1364.0,1176.0,613.8,2160.1,1273.9,17.7
24.3,50.6,1.6086,853.6,543.4,1156.7,1354.6,521.0,1.9
14.0,54.1,0.9886,1175.2,745.9,1045.2,1396.8,1028.2,5.6
19.4,60.2,1.4282,1089.6,1001.1,638.0,1608.9,1148.4,12.3
22.1,55.1,1.4939,1437.4,1317.7,520.0,2002.0,1593.7,21.1
16.4,50.0,0.9964,1565.7,1063.7,816.4,1692.6,1349.5,12.7
34.6,21.4,1.0989,1097.2,891.3,1053.6,1360.3,598.0,6.9
26.6,46.9,1.5375,1645.3,1392.7,448.8,2172.6,1583.8,27.3
17.3,29.5,0.5737,1025.1,830.0,1103.6,1302.7,726.8,7.1
16.5,51.6,0.9063,1154.6,1034.2,849.7,1641.2,990.8,10.5
19.7,38.1,0.9791,1280.3,934.3,952.4,1602.2,637.3,8.7
14.8,47.0,0.8773,835.0,676.8,1083.5,1126.2,609.8,4.1
12.5,73.2,1.0669,1016.6,693.8,827.2,1212.0,866.3,4.9
19.0,48.5,1.056,938.1,598.9,1277.9,1302.4,514.9,1.7
32.8,20.7,0.9515,1373.4,1062.3,749.4,1689.5,1018.7,13.8
32.3,26.2,1.1883,1231.9,1250.9,634.4,2077.5,1259.0,19.8
20.6,29.2,0.7104,797.0,710.4,1103.0,1161.7,570.6,4.5
9.9,64.2,0.8248,1078.4,809.0,1064.0,1463.7,789.0,6.0
21.2,59.7,1.5241,1001.6,798.7,892.5,1430.2,793.2,5.3
28.8,19.6,0.7164,966.2,923.9,1053.5,1386.0,733.2,7.6
22.0,47.9,1.2259,999.4,819.3,950.6,1417.0,955.1,7.7
28.4,60.8,2.1107,1134.0,855.6,724.2,1725.8,787.4,8.1
9.9,65.2,0.7967,1008.8,691.6,879.4,1145.0,732.0,3.5
32.0,18.5,0.9345,903.0,885.5,846.0,1448.5,783.8,8.6
16.8,54.2,0.9799,801.6,537.6,1493.5,1356.5,431.4,1.6
15.9,72.4,1.2032,778.1,546.8,1241.3,1202.6,421.0,1.7
12.0,65.0,0.8966,1034.6,818.3,731.3,1276.8,1024.1,6.8
13.7,47.7,0.6991,810.5,661.4,1395.9,911.4,492.7,2.7
20.6,48.6,1.1199,957.6,758.2,1003.0,1460.2,803.0,4.1
10.2,69.4,0.9001,1016.6,707.8,910.5,1167.9,741.2,4.2
25.5,40.8,1.2877,963.5,820.8,784.1,1503.5,737.6,7.4
26.2,49.7,1.6187,1605.8,1617.7,395.7,2175.0,1827.0,30.6
20.9,59.6,1.4417,1443.5,1267.6,475.3,1905.8,1633.8,22.8
15.0,37.2,0.6456,1229.0,1053.5,644.4,1140.2,1560.0,12.2
12.1,49.5,0.7555,1206.7,998.9,931.1,1431.3,1144.8,9.8
12.1,58.4,0.8677,1204.9,989.4,645.0,1326.6,1055.6,11.6
11.6,78.6,1.0813,1026.5,827.8,1663.8,1203.8,813.4,6.0
28.3,37.6,1.588,1142.1,1069.5,644.5,1715.7,1115.0,15.9
26.6,40.7,1.3705,1278.2,1022.1,757.9,1577.6,1147.1,11.6
22.3,47.1,1.423,1300.8,1256.8,505.7,1750.3,1415.5,21.0
14.9,63.5,1.0965,811.0,433.4,1363.9,1075.4,431.0,0.7
35.4,24.3,1.3363,995.1,937.0,848.4,1688.0,819.0,9.9
26.6,43.1,1.5056,1156.3,956.6,664.9,1471.5,998.1,7.7
12.4,66.4,0.9921,778.3,614.5,1138.4,1125.1,710.6,2.6
20.1,42.3,1.151,784.0,654.6,978.1,1408.0,819.9,3.5
9.2,69.9,0.8298,874.2,600.5,1171.8,978.2,674.5,2.1
20.6,55.2,1.3196,824.4,808.0,980.7,1646.3,679.6,5.7
14.2,55.1,1.0059,989.0,568.9,1343.4,1309.3,520.3,1.4
30.2,24.3,1.1868,1008.8,1011.8,834.3,1712.1,803.9,10.8
34.7,30.0,1.7325,1342.0,1356.4,515.8,2332.0,1527.8,26.9
20.2,73.8,1.5821,1379.7,1279.7,547.8,1850.2,1202.8,19.2
22.4,39.2,1.1383,1445.3,1465.7,598.7,1955.2,1659.2,28.0
15.6,52.6,0.9439,757.1,489.2,1464.7,1092.8,432.0,0.8
26.7,39.5,1.4486,1420.1,1419.0,471.2,1848.0,1461.8,22.9
22.0,50.1,1.4237,1064.0,898.6,763.3,1876.2,894.7,9.4
26.1,46.4,1.5641,1415.4,1105.8,576.4,1705.0,1418.6,16.6
29.9,39.9,1.8999,946.0,682.1,944.7,1635.6,511.6,3.6
36.6,27.7,1.778,940.8,753.3,832.3,1518.0,634.4,5.9
18.3,48.5,1.0732,1098.2,860.4,788.3,1294.9,881.7,7.8
21.6,54.6,1.3999,908.2,782.2,822.7,1338.2,946.0,4.9
17.1,57.6,1.125,1166.9,916.7,853.3,1538.0,1232.7,8.3
30.2,28.3,1.2635,1143.0,1238.9,699.9,1920.4,1144.6,22.0
26.6,50.9,1.923,874.6,537.5,1086.8,1507.9,430.6,2.0
16.0,70.2,1.3099,1078.4,791.3,882.7,1663.5,1005.3,6.6
38.7,25.6,1.6014,1250.5,1133.9,669.3,1854.6,968.1,14.2
24.4,48.8,1.3607,916.9,684.4,1032.2,1462.2,774.7,3.2
11.1,78.1,1.1238,933.9,620.1,1096.0,1226.4,685.0,2.4
9.5,77.6,0.9757,1178.9,1007.8,638.3,1336.5,1301.8,10.8
27.8,36.9,1.4616,1141.6,1014.8,616.4,1626.7,756.6,10.5
13.6,71.4,1.1884,835.3,565.2,1159.7,1238.3,512.1,2.0
20.9,46.7,1.1419,1058.3,1174.0,627.0,1910.0,1223.6,14.7
15.9,57.9,1.0774,1124.6,849.6,762.2,1233.1,1035.5,7.8
12.1,60.8,0.852,1111.4,1056.8,637.0,1342.0,1127.0,10.8
18.0,45.6,0.9344,1357.0,1213.3,674.0,1853.3,1366.8,16.8
24.8,38.2,1.3556,1181.6,1202.5,623.2,1817.2,1608.0,18.5
25.5,48.8,1.7148,1546.5,1278.8,453.0,2087.3,1656.2,22.9
26.9,22.0,0.8917,1144.8,1269.1,638.5,1516.2,1317.7,18.5
23.8,43.6,1.1582,966.7,1037.3,837.9,1737.0,958.2,10.6
34.1,20.9,1.1586,962.3,848.2,837.9,1564.1,627.8,8.3
4.4,59.3,0.5259,1176.0,975.4,697.2,1038.7,1902.4,8.9
19.4,76.1,1.6543,1239.7,1225.0,557.5,1678.6,1867.2,16.4
23.3,35.1,0.2229,1076.5,404.1,1772.3,611.5,867.5,0.1
36.1,19.2,1.0887,1077.1,1172.1,756.0,1592.4,881.6,14.6
17.7,51.1,1.0391,1347.4,1119.1,546.5,1569.8,1476.1,16.4
22.4,56.9,1.6457,1630.6,1599.4,369.2,2292.2,2077.9,33.7
17.1,41.0,0.7451,1561.4,1081.6,806.1,1868.0,1478.7,16.4
22.2,54.1,1.4585,1108.0,917.0,789.0,1435.2,1174.2,8.4
14.0,44.4,0.7452,1560.6,1284.4,481.2,1488.0,1876.0,23.3
16.1,54.8,1.0274,1753.3,1690.0,484.0,2572.0,2041.5,36.2
21.8,53.2,1.5046,991.1,852.4,881.9,1634.4,1044.8,6.4
19.3,33.2,0.7602,1020.2,753.3,1081.2,1478.7,617.1,5.7
23.1,38.9,1.1202,1094.7,974.4,936.3,1590.7,960.8,9.4
10.1,76.2,0.9626,1018.2,853.6,1245.9,1201.0,895.7,7.5
8.2,68.6,0.7409,689.7,434.1,1729.5,904.3,381.2,0.5
20.5,60.2,1.3077,1612.0,1779.9,398.0,2474.8,1705.6,41.1
25.0,28.8,0.9831,1148.6,1454.3,557.8,2042.6,1494.3,23.3
34.6,31.2,1.56,1145.9,919.2,757.1,1536.6,678.3,9.3
26.2,22.5,0.7568,1027.5,905.5,1025.2,1492.3,784.9,8.5
36.4,29.8,1.8025,973.9,815.9,795.2,1664.6,740.1,7.2
26.0,58.9,2.0737,769.5,565.8,1226.1,1395.9,460.4,1.5
25.8,35.1,0.2262,1104.3,388.9,1987.8,594.7,852.7,0.1
16.8,56.9,1.1392,1030.0,1036.7,865.6,1631.5,809.9,9.5
7.6,46.2,0.5095,834.2,447.5,1428.0,864.2,351.5,0.6
10.5,45.2,0.5901,781.2,529.4,1626.6,1022.2,355.5,1.1
18.8,27.5,0.5675,847.4,560.6,1577.3,1026.7,322.7,1.9
40.4,21.2,1.4854,1202.0,1021.8,741.0,1801.8,909.4,13.9
17.6,64.8,1.3787,1257.4,1391.8,456.6,1858.1,1685.8,26.1
15.2,49.1,0.8746,1248.3,1127.0,726.0,1855.4,1083.0,15.7
16.4,59.9,1.0498,928.7,757.0,889.8,1421.3,930.2,6.5
23.5,67.1,1.794,1528.6,1437.2,448.0,2048.0,1522.8,23.0
22.8,55.9,1.6276,1753.8,1841.8,380.5,2411.4,2279.7,38.8
41.6,10.4,0.8478,1111.8,1153.6,691.0,1726.7,1347.2,14.8
36.8,25.4,1.5515,1172.9,1041.5,704.6,1655.4,791.0,11.9
26.2,55.8,1.7438,1611.2,1131.8,557.5,1848.2,1275.6,16.5
15.4,53.7,1.0408,1065.8,725.2,1128.9,1456.6,749.7,3.8
17.1,42.7,0.8674,913.7,758.2,1069.9,1089.0,597.0,4.3
21.3,43.2,1.0298,1303.4,1185.6,751.4,1691.0,1083.2,14.0
17.8,30.8,0.6073,820.6,675.0,1042.5,905.8,462.7,3.2
16.4,46.1,0.779,1251.4,881.6,866.3,1595.4,1066.0,9.2
23.3,26.8,0.7858,1136.2,965.2,891.8,1610.9,921.6,11.2
30.1,35.2,1.5116,1187.7,1115.9,664.3,1536.9,996.9,13.2
26.2,28.5,0.9371,1076.0,1045.3,818.1,1767.5,897.1,14.9
28.2,36.1,1.3818,983.0,904.9,780.1,1615.0,973.1,7.8
10.1,75.6,0.9362,913.0,659.0,979.7,1121.0,755.5,2.9
24.0,49.4,1.6541,868.0,559.6,1096.6,1403.4,521.0,2.0
25.4,62.3,2.102,922.2,671.3,930.8,1713.6,884.0,3.4
29.3,38.0,1.6397,1120.1,1105.6,655.9,1764.5,1111.4,12.3
20.8,56.0,1.4766,1071.6,1061.3,607.2,1692.8,1063.0,13.3
23.6,45.1,1.4953,906.3,813.7,809.5,1595.3,991.4,5.2
23.2,34.7,0.9837,1314.0,1122.5,787.0,1744.3,1232.1,12.3
18.9,39.0,0.9108,893.9,908.0,873.0,1366.6,913.0,7.8
29.9,39.0,1.4128,1363.0,1325.4,548.0,2045.1,1773.1,24.2
21.3,34.3,0.9019,1016.1,929.0,955.5,1593.9,927.6,9.2
23.9,35.3,0.2247,1073.5,417.0,1746.1,611.0,652.6,0.1
14.3,36.3,0.5393,849.7,867.3,936.3,1044.7,766.5,6.4
23.0,53.0,1.4679,1326.2,1387.2,462.7,2088.2,1728.5,24.6
34.0,20.0,1.0073,1126.3,1033.1,794.9,1478.3,825.2,10.2
32.1,30.3,1.3096,984.1,975.4,710.5,1477.7,953.5,8.6
11.2,90.8,1.1912,1123.0,934.3,666.5,1413.3,982.9,8.5
25.3,35.0,0.2257,1127.5,413.1,1745.8,638.3,692.9,0.1
19.9,67.4,1.5198,951.7,681.6,910.1,1315.7,800.2,2.7
21.8,63.7,1.8148,1093.9,853.6,711.8,1532.6,896.3,7.1
15.6,63.1,1.0488,1094.8,826.4,946.4,1559.2,911.0,6.4
33.4,13.5,0.6249,1034.3,996.6,1236.0,1434.3,919.8,11.5
26.3,14.8,0.4495,963.0,920.4,1134.0,1284.2,668.6,7.2
37.0,12.3,0.7107,696.8,665.6,1297.4,1094.8,410.6,2.7
12.0,66.6,0.9547,840.0,727.2,1066.9,1376.9,696.5,3.5
6.1,64.4,0.6233,889.4,531.1,1914.0,1143.4,378.2,1.0
9.7,48.7,0.6167,974.4,649.4,1230.5,1182.7,729.6,3.0
20.1,53.6,1.2446,945.8,916.5,871.3,1790.9,963.3,9.7
25.8,53.9,1.9827,1055.7,867.6,724.7,1747.2,946.2,6.6
24.2,50.6,1.41,940.2,766.4,836.3,1452.7,1171.8,5.5
17.9,62.1,1.2613,1676.8,1392.7,486.9,2376.0,1670.1,25.7
13.9,83.7,1.3493,916.0,664.3,995.9,1312.7,696.7,3.8
25.6,48.6,1.4424,1310.7,1104.5,736.4,1472.2,1449.0,12.0
25.4,50.1,1.6044,897.6,771.3,881.3,1492.7,698.9,5.3
30.3,27.0,1.1161,1205.7,1417.3,621.1,2372.2,1514.1,27.5
37.7,19.5,1.4013,1057.4,987.5,745.4,1773.8,892.5,10.4
22.3,56.4,1.5418,930.0,704.1,872.4,1507.9,784.8,4.8
6.2,43.4,0.4047,1116.2,1322.9,614.7,1281.8,1335.7,19.0
25.4,29.6,0.9672,1379.0,1233.2,685.4,1863.0,1346.2,20.0
17.9,67.4,1.2772,899.8,676.8,1031.1,1285.8,689.0,3.9
15.0,60.2,1.0495,1140.3,862.1,920.4,1490.9,869.8,6.9
14.9,77.8,1.3605,889.3,591.9,1086.0,1334.5,635.2,2.4
23.0,63.0,1.8435,1366.1,1264.6,519.6,1684.2,1455.3,16.1
23.9,68.7,1.9045,913.9,735.6,959.8,1630.5,895.6,3.6
8.5,71.1,0.7711,1065.3,677.4,1096.1,1308.5,896.3,4.0
16.3,81.2,1.5174,985.2,838.9,697.0,1421.8,934.8,7.6
24.1,34.7,0.2284,1094.6,392.4,1888.1,612.8,857.7,0.1
24.3,24.6,0.7589,1378.0,1269.7,788.5,1972.9,1476.1,20.2
26.0,32.6,1.0991,996.7,871.7,987.9,1326.9,880.0,8.4
17.6,24.3,0.4766,1160.7,1024.3,723.1,1209.6,1276.8,12.8
3.7,79.2,0.6137,960.8,838.1,907.9,1089.6,887.6,7.8
23.4,34.5,0.2209,1177.2,369.7,1756.5,594.9,682.7,0.1
41.3,14.1,1.1065,1038.4,897.6,865.0,1477.8,613.0,7.2
11.5,82.3,1.1199,1312.5,960.8,800.3,1283.3,1283.4,8.8
23.0,38.4,1.1993,1262.1,939.6,782.8,1566.2,1224.8,9.8
24.5,31.5,0.226,1032.9,417.0,1697.8,620.4,834.6,0.1
17.8,27.3,0.5555,1112.6,1104.5,971.4,1522.6,863.2,11.1
8.5,84.3,0.8736,1357.3,1013.3,963.3,1712.7,1099.2,12.0
24.5,23.8,0.8393,1118.3,915.8,1010.2,1588.6,731.5,10.2
20.2,52.6,1.35,857.8,657.5,1120.1,1383.7,615.4,3.1
28.8,28.6,1.3044,1154.3,1235.9,653.3,1914.7,1004.2,16.9
22.3,45.0,1.3156,1266.8,1461.1,529.6,2572.5,1606.8,28.5
12.8,84.8,1.1898,1209.4,917.6,750.9,1349.0,1265.7,9.2
15.8,38.7,0.6195,1157.8,1015.6,1045.4,1583.1,1007.0,9.9
42.0,13.2,0.9332,1097.2,1133.9,754.4,1757.7,916.0,15.0
21.8,41.1,1.0157,888.3,672.2,995.0,1329.9,654.7,3.7
30.0,17.5,0.7946,962.0,1020.2,830.4,1466.1,954.7,12.1
28.7,27.4,0.9926,1003.2,938.8,806.5,1512.7,953.4,9.1
23.4,37.9,1.1784,901.2,787.0,1055.7,1417.5,767.0,5.7
11.4,58.4,0.7366,1119.3,522.2,1898.8,1122.9,443.1,1.0
16.2,57.1,0.9334,715.3,585.5,1223.9,1106.0,455.5,1.7
23.3,40.5,1.1746,1724.0,1434.5,590.1,2387.1,1698.8,29.1
24.5,28.9,0.8663,957.1,922.4,923.5,1651.6,902.1,9.6
24.8,41.6,1.1558,1102.5,1027.6,685.3,1879.3,1144.4,14.3
28.7,34.1,1.2361,1031.2,898.6,809.0,1532.0,1169.4,7.2
32.0,31.2,1.6527,1101.4,880.7,689.0,1771.3,829.3,8.7
28.1,23.4,0.9138,1273.1,1035.9,765.2,1597.9,1186.8,12.8
25.9,42.1,1.2854,935.0,805.5,813.1,1470.8,858.3,5.5
16.8,52.1,1.0631,1246.6,1384.0,550.0,2204.8,1583.6,24.0
10.8,73.6,0.9197,959.8,939.8,939.4,1402.4,923.0,7.6
28.1,44.6,1.6039,921.1,649.9,1080.7,1370.5,561.0,2.5
25.2,34.6,1.0706,1162.6,1225.5,642.4,1989.5,1593.7,20.0
28.8,25.4,0.882,939.4,960.5,896.8,1449.4,800.7,9.2
24.1,62.6,1.6582,1465.4,1238.8,485.0,1938.7,1558.0,21.3
15.2,53.1,0.8993,1145.4,893.8,808.2,1667.4,1011.0,9.3
25.1,38.7,1.1289,854.6,714.0,1104.5,1163.4,611.1,3.4
16.9,46.1,0.8929,1064.2,860.1,933.1,1538.2,595.6,6.6
43.1,15.0,1.1989,1129.8,913.7,794.4,1525.0,913.8,9.5
28.6,26.9,1.1078,947.4,907.5,788.3,1554.0,846.6,9.0
17.2,47.2,0.9751,1067.8,842.2,965.0,1671.7,970.6,7.4
16.1,61.2,1.0594,922.6,734.4,899.6,1236.2,827.2,5.2
18.7,66.4,1.3969,970.3,746.8,791.5,1437.4,907.0,5.6
20.8,60.5,1.3505,818.3,692.0,866.4,1429.0,764.2,3.8
15.1,60.4,1.0335,830.3,510.9,1411.7,996.2,466.1,0.8
14.9,73.3,1.3502,1033.9,996.5,667.8,1551.2,1033.3,9.7
22.4,55.6,1.4178,952.9,715.1,1020.6,1527.8,787.8,4.1
22.3,23.6,0.6394,928.7,881.3,1007.0,1406.9,850.0,8.2
22.5,65.4,1.7248,1145.6,943.7,665.3,1731.0,1084.6,9.5
11.1,61.0,0.851,1035.8,880.9,943.5,1419.1,1144.4,6.5
14.4,66.1,1.049,1103.9,1126.8,844.2,1797.1,1012.5,12.3
34.1,42.3,2.0177,1002.0,855.0,803.0,1797.6,901.1,6.6
12.4,76.2,1.0489,1124.0,1036.5,1316.9,1348.0,1121.4,12.4
10.6,57.6,0.7761,855.5,505.9,1387.7,1216.0,716.1,1.4
21.0,38.0,0.9838,1413.0,1284.7,654.6,1835.5,1541.5,16.4
17.9,56.9,1.1545,984.9,900.5,818.5,1360.3,891.0,9.7
19.7,65.6,1.6454,904.0,768.1,849.4,1498.4,750.7,4.8
19.6,29.0,0.7304,982.9,880.7,1037.4,1395.8,868.0,7.2
17.8,51.7,0.9459,839.5,633.9,1206.8,1331.2,628.0,2.3
21.4,40.2,1.1265,871.4,776.4,1061.8,1410.9,726.7,6.7
27.6,35.1,1.3149,1277.2,1157.7,677.2,1727.0,1235.0,13.3
19.8,62.6,1.6353,852.8,756.8,870.0,1327.9,784.0,3.9
14.2,74.3,1.2799,1084.4,871.1,973.1,1735.2,766.3,6.6
15.2,84.5,1.3286,881.0,731.2,867.4,1302.5,814.8,4.3
28.2,41.5,1.4675,1326.0,1469.8,437.1,2146.0,1823.1,26.8
19.8,66.9,1.4592,948.6,772.8,834.3,1325.2,941.8,6.5
11.6,70.1,0.9106,822.5,559.0,1095.1,1007.0,546.0,1.5
16.1,55.3,0.9136,1009.8,1060.8,739.0,1328.2,1131.0,11.2
35.9,27.9,1.5071,1212.5,1096.0,582.2,2021.2,1363.2,14.6
11.1,47.0,0.6615,702.8,394.8,1704.3,904.0,336.3,0.3
24.3,34.4,0.2148,1054.9,380.4,1787.4,629.0,844.9,0.1
18.6,79.8,1.6981,1247.4,1194.8,556.6,1860.3,1304.9,15.3
26.9,40.4,1.5833,1004.0,920.1,791.3,1537.3,744.0,7.1
33.7,34.1,1.9528,1162.7,949.0,706.0,1713.0,834.1,10.5
24.3,47.3,1.3783,809.3,699.8,1001.3,1619.7,702.8,4.1
20.0,48.8,1.0831,809.1,566.0,1435.6,1242.2,343.7,1.5
9.9,40.9,0.5062,907.2,718.0,988.8,937.9,950.4,5.4
13.6,41.6,0.606,963.3,1023.0,725.4,1177.0,1021.8,11.6
20.6,62.3,1.555,1294.1,1253.5,570.2,1834.2,1483.6,16.5
30.1,25.4,1.2752,1117.9,998.4,831.3,1460.8,903.7,11.6
16.7,58.7,1.0089,943.5,685.4,1020.7,1130.9,687.7,3.4
17.5,48.3,0.9657,1375.5,1352.4,663.0,1938.4,1504.5,20.8
20.5,72.5,1.6498,1378.9,1222.6,575.4,1762.2,2594.6,17.1
12.3,84.7,1.189,1090.6,953.4,666.4,1450.8,976.3,9.6
15.3,14.7,0.2586,873.2,923.5,893.0,931.6,905.1,9.9
9.1,70.9,0.8616,892.8,787.7,749.2,1248.4,1035.8,6.3
23.2,33.1,0.229,1055.6,377.7,1813.6,562.6,652.6,0.1
28.7,48.9,1.7398,1064.1,927.3,686.8,1775.7,768.9,9.0
23.3,35.0,1.0807,1043.0,1087.4,684.5,1685.4,899.3,13.3
27.1,51.4,1.9112,867.4,570.6,1246.4,1444.0,501.4,1.8
